"Secteur","Libelle","CheminDepot","Url"
"Residentiel_BAR","BAR-TH-135 v A35-2 à compter du 01-10-2020 - Partie A PDF – 124.37 Ko","Residentiel_BAR/BAR-TH-135 v A35-2 à compter du 01-10-2020 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-135%20v%20A35-2%20%C3%A0%20compter%20du%2001-10-2020%20-%20Partie%20A.pdf"
"Residentiel_BAR","BAR-TH-135 v A35-2 à compter du 01-10-2020 - Partie A à compter du 01-07-2026 PDF – 128.07 Ko","Residentiel_BAR/BAR-TH-135 v A35-2 à compter du 01-10-2020 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-135%20v%20A35-2%20%C3%A0%20compter%20du%2001-10-2020%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Residentiel_BAR","BAR-TH-137 vA79-4 à compter du 01-01-2026 : Raccordement d'un bâtiment résidentiel à un réseau de chaleur PDF – 120.85 Ko","Residentiel_BAR/BAR-TH-137 vA79-4 à compter du 01-01-2026_2.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-137%20vA79-4%20%C3%A0%20compter%20du%2001-01-2026_2.pdf"
"Residentiel_BAR","BAR-TH-137 vA79-4 à compter du 01-01-2026 - Parties A, B, C et D PDF – 163.07 Ko","Residentiel_BAR/BAR-TH-137 vA79-4 à compter du 01-01-2026 - Parties A, B, C et D.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-137%20vA79-4%20%C3%A0%20compter%20du%2001-01-2026%20-%20Parties%20A%2C%20B%2C%20C%20et%20D.pdf"
"Residentiel_BAR","BAR-TH-137 vA79-4 à compter du 01-01-2026 - Partie A à compter du 01-07-2026 - Parties B, C et D PDF – 167.15 Ko","Residentiel_BAR/BAR-TH-137 vA79-4 à compter du 01-01-2026 - Partie A à compter du 01-07-2026 - Parties B, C et D.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-137%20vA79-4%20%C3%A0%20compter%20du%2001-01-2026%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026%20-%20Parties%20B%2C%20C%20et%20D.pdf"
"Residentiel_BAR","BAR-TH-137 vA79-4 à compter du 01-01-2026 - Annexe 2 PDF – 140.32 Ko","Residentiel_BAR/BAR-TH-137 vA79-4 à compter du 01-01-2026 - Annexe 2.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-137%20vA79-4%20%C3%A0%20compter%20du%2001-01-2026%20-%20Annexe%202.pdf"
"Residentiel_BAR","BAR-TH-137 vA79-4 à compter du 01-01-2026 - Annexe 2 à compter du 01-07-2026 PDF – 136.43 Ko","Residentiel_BAR/BAR-TH-137 vA79-4 à compter du 01-01-2026 - Annexe 2 à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-137%20vA79-4%20%C3%A0%20compter%20du%2001-01-2026%20-%20Annexe%202%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Residentiel_BAR","BAR-TH-139 v A23-2 après 01-02-2017 : Système de variation électronique de vitesse sur une pompe PDF – 139.24 Ko","Residentiel_BAR/BAR-TH-139 v A23-2 après 01-02-2017_0.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-139%20v%20A23-2%20apr%C3%A8s%2001-02-2017_0.pdf"
"Residentiel_BAR","BAR-TH-139 v A23-2 après 01-02-2017 - Partie A PDF – 142.53 Ko","Residentiel_BAR/BAR-TH-139 v A23-2 après 01-02-2017 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-139%20v%20A23-2%20apr%C3%A8s%2001-02-2017%20-%20Partie%20A.pdf"
"Residentiel_BAR","BAR-TH-139 v A23-2 après 01-02-2017 - Partie A à compter du 01-07-2026 PDF – 128.57 Ko","Residentiel_BAR/BAR-TH-139 v A23-2 après 01-02-2017 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-139%20v%20A23-2%20apr%C3%A8s%2001-02-2017%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Residentiel_BAR","BAR-TH-141 vA71-2 à compter du 01-08-2025 : Climatiseur performant (France d'outre-mer) PDF – 115.47 Ko","Residentiel_BAR/BAR-TH-141 vA71-2 à compter du 01-08-2025.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-141%20vA71-2%20%C3%A0%20compter%20du%2001-08-2025.pdf"
"Residentiel_BAR","BAR-TH-141 vA71-2 à compter du 01-08-2025 - Partie A PDF – 103.61 Ko","Residentiel_BAR/BAR-TH-141 vA71-2 à compter du 01-08-2025 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-141%20vA71-2%20%C3%A0%20compter%20du%2001-08-2025%20-%20Partie%20A.pdf"
"Residentiel_BAR","BAR-TH-141 vA71-2 à compter du 01-08-2025 - Partie A à compter du 01-07-2026 PDF – 108.87 Ko","Residentiel_BAR/BAR-TH-141 vA71-2 à compter du 01-08-2025 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-141%20vA71-2%20%C3%A0%20compter%20du%2001-08-2025%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Residentiel_BAR","BAR-TH-143 vA79-6 à compter du 01-01-2026 : Système solaire combiné (France métropolitaine) PDF – 126.74 Ko","Residentiel_BAR/BAR-TH-143 vA79-6 à compter du 01-01-2026_1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-143%20vA79-6%20%C3%A0%20compter%20du%2001-01-2026_1.pdf"
"Residentiel_BAR","BAR-TH-143 vA79-6 à compter du 01-01-2026 - Partie A PDF – 121.37 Ko","Residentiel_BAR/BAR-TH-143 vA79-6 à compter du 01-01-2026 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-143%20vA79-6%20%C3%A0%20compter%20du%2001-01-2026%20-%20Partie%20A.pdf"
"Residentiel_BAR","BAR-TH-143 vA79-6 à compter du 01-01-2026 - Partie A à compter du 01-07-2026 PDF – 126.04 Ko","Residentiel_BAR/BAR-TH-143 vA79-6 à compter du 01-01-2026 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-143%20vA79-6%20%C3%A0%20compter%20du%2001-01-2026%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Residentiel_BAR","BAR-TH-148 vA78-4 à compter du 01-01-2026 : Chauffe-eau thermodynamique à accumulation PDF – 115.76 Ko","Residentiel_BAR/BAR-TH-148 vA78-4 à compter du 01-01-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-148%20vA78-4%20%C3%A0%20compter%20du%2001-01-2026.pdf"
"Residentiel_BAR","BAR-TH-148 vA78-4 à compter du 01-01-2026 - Partie A PDF – 101.65 Ko","Residentiel_BAR/BAR-TH-148 vA78-4 à compter du 01-01-2026 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-148%20vA78-4%20%C3%A0%20compter%20du%2001-01-2026%20-%20Partie%20A.pdf"
"Residentiel_BAR","BAR-TH-148 vA78-4 à compter du 01-01-2026 - Partie A à compter du 01-07-2026 PDF – 115.21 Ko","Residentiel_BAR/BAR-TH-148 vA78-4 à compter du 01-01-2026 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-148%20vA78-4%20%C3%A0%20compter%20du%2001-01-2026%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Residentiel_BAR","BAR-TH-155 vA40-4 à compter du 01-04-2022 : Ventilation hybride hygroréglable (France métropolitaine) PDF – 131.38 Ko","Residentiel_BAR/BAR-TH-155 vA40-4 à compter du 01-04-2022_0.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-155%20vA40-4%20%C3%A0%20compter%20du%2001-04-2022_0.pdf"
"Residentiel_BAR","BAR-TH-155 vA40-4 à compter du 01-04-2022 - Partie A PDF – 118.69 Ko","Residentiel_BAR/BAR-TH-155 vA40-4 à compter du 01-04-2022 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-155%20vA40-4%20%C3%A0%20compter%20du%2001-04-2022%20-%20Partie%20A.pdf"
"Residentiel_BAR","BAR-TH-155 vA40-4 à compter du 01-04-2022 - Partie A à compter du 01-07-2026 PDF – 122.87 Ko","Residentiel_BAR/BAR-TH-155 vA40-4 à compter du 01-04-2022 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-155%20vA40-4%20%C3%A0%20compter%20du%2001-04-2022%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Residentiel_BAR","BAR-TH-158 vA73-3 à compter du 01-11-2025 : Émetteur électrique à régulation électronique à fonctions avancées PDF – 129.81 Ko","Residentiel_BAR/BAR-TH-158 vA73-3 à compter du 01-11-2025_0.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-158%20vA73-3%20%C3%A0%20compter%20du%2001-11-2025_0.pdf"
"Residentiel_BAR","BAR-TH-158 vA73-3 à compter du 01-11-2025 - Partie A PDF – 122.46 Ko","Residentiel_BAR/BAR-TH-158 vA73-3 à compter du 01-11-2025 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-158%20vA73-3%20%C3%A0%20compter%20du%2001-11-2025%20-%20Partie%20A.pdf"
"Residentiel_BAR","BAR-TH-158 vA73-3 à compter du 01-11-2025 - Partie A à compter du 01-07-2026 PDF – 126.27 Ko","Residentiel_BAR/BAR-TH-158 vA73-3 à compter du 01-11-2025 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-158%20vA73-3%20%C3%A0%20compter%20du%2001-11-2025%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Residentiel_BAR","BAR-TH-159 vA50-4 à compter du 01-04-2023 : Pompe à chaleur hybride individuelle PDF – 156.91 Ko","Residentiel_BAR/BAR-TH-159 vA50-4 à compter du 01-04-2023_0.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-159%20vA50-4%20%C3%A0%20compter%20du%2001-04-2023_0.pdf"
"Residentiel_BAR","BAR-TH-159 vA50-4 à compter du 01-04-2023 - Partie A PDF – 119.88 Ko","Residentiel_BAR/BAR-TH-159 vA50-4 à compter du 01-04-2023 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-159%20vA50-4%20%C3%A0%20compter%20du%2001-04-2023%20-%20Partie%20A.pdf"
"Residentiel_BAR","BAR-TH-159 vA50-4 à compter du 01-04-2023 - Partie A à compter du 01-07-2026 PDF – 124.03 Ko","Residentiel_BAR/BAR-TH-159 vA50-4 à compter du 01-04-2023 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-159%20vA50-4%20%C3%A0%20compter%20du%2001-04-2023%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Residentiel_BAR","BAR-TH-161 vA71-3 à compter du 01-08-2025 : Isolation de points singuliers d’un réseau PDF – 134.27 Ko","Residentiel_BAR/BAR-TH-161 vA71-3 à compter du 01-08-2025.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-161%20vA71-3%20%C3%A0%20compter%20du%2001-08-2025.pdf"
"Residentiel_BAR","BAR-TH-161 vA71-3 à compter du 01-08-2025 - Partie A PDF – 111.26 Ko","Residentiel_BAR/BAR-TH-161 vA71-3 à compter du 01-08-2025 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-161%20vA71-3%20%C3%A0%20compter%20du%2001-08-2025%20-%20Partie%20A.pdf"
"Residentiel_BAR","BAR-TH-161 vA71-3 à compter du 01-08-2025 - Partie A à compter du 01-07-2026 PDF – 116 Ko","Residentiel_BAR/BAR-TH-161 vA71-3 à compter du 01-08-2025 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-161%20vA71-3%20%C3%A0%20compter%20du%2001-08-2025%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Residentiel_BAR","BAR-TH-162 vA28-1 : Système énergétique comportant des capteurs solaires photovoltaïques et thermiques à circulation d’eau (France métropolitaine) PDF – 123.58 Ko","Residentiel_BAR/BAR-TH-162 vA28-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-162%20vA28-1.pdf"
"Residentiel_BAR","BAR-TH-162 vA28-1 - Partie A PDF – 121.88 Ko","Residentiel_BAR/BAR-TH-162 vA28-1 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-162%20vA28-1%20-%20Partie%20A.pdf"
"Residentiel_BAR","BAR-TH-162 vA28-1 - Partie A à compter du 01-07-2026 PDF – 126.95 Ko","Residentiel_BAR/BAR-TH-162 vA28-1 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-162%20vA28-1%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Residentiel_BAR","BAR-TH-165 vA34-1 : Chaudière biomasse collective PDF – 134.71 Ko","Residentiel_BAR/BAR-TH-165 vA34-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-165%20vA34-1.pdf"
"Residentiel_BAR","BAR-TH-165 vA34-1 - Partie A PDF – 118.24 Ko","Residentiel_BAR/BAR-TH-165 vA34-1 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-165%20vA34-1%20-%20Partie%20A.pdf"
"Residentiel_BAR","BAR-TH-165 vA34-1 - Partie A à compter du 01-07-2026 PDF – 122.96 Ko","Residentiel_BAR/BAR-TH-165 vA34-1 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-165%20vA34-1%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Residentiel_BAR","BAR-TH-168 vA78-3 à compter du 01-01-2026 : Dispositif solaire thermique (France métropolitaine) PDF – 160.76 Ko","Residentiel_BAR/BAR-TH-168 vA78-3 à compter du 01-01-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-168%20vA78-3%20%C3%A0%20compter%20du%2001-01-2026.pdf"
"Residentiel_BAR","BAR-TH-168 vA78-3 à compter du 01-01-2026 - Partie A PDF – 146.44 Ko","Residentiel_BAR/BAR-TH-168 vA78-3 à compter du 01-01-2026 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-168%20vA78-3%20%C3%A0%20compter%20du%2001-01-2026%20-%20Partie%20A.pdf"
"Residentiel_BAR","BAR-TH-168 vA78-3 à compter du 01-01-2026 - Partie A à compter du 01-07-2026 PDF – 150.03 Ko","Residentiel_BAR/BAR-TH-168 vA78-3 à compter du 01-01-2026 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-168%20vA78-3%20%C3%A0%20compter%20du%2001-01-2026%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Residentiel_BAR","BAR-TH-169 vA65-2 à compter du 01-04-2025 : Pompe à chaleur collective de type air/eau ou eau/eau pour l’eau chaude sanitaire PDF – 131.8 Ko","Residentiel_BAR/BAR-TH-169 vA65-2 à compter du 01-04-2025_1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-169%20vA65-2%20%C3%A0%20compter%20du%2001-04-2025_1.pdf"
"Residentiel_BAR","BAR-TH-169 vA65-2 à compter du 01-04-2025 - Partie A PDF – 112.94 Ko","Residentiel_BAR/BAR-TH-169 vA65-2 à compter du 01-04-2025 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-169%20vA65-2%20%C3%A0%20compter%20du%2001-04-2025%20-%20Partie%20A.pdf"
"Residentiel_BAR","BAR-TH-169 vA65-2 à compter du 01-04-2025 - Partie A à compter du 01-07-2026 PDF – 116.51 Ko","Residentiel_BAR/BAR-TH-169 vA65-2 à compter du 01-04-2025 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-169%20vA65-2%20%C3%A0%20compter%20du%2001-04-2025%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Residentiel_BAR","BAR-TH-170 vA54-1 à compter du 01-10-2023 : Récupération de chaleur fatale issue de serveurs informatiques pour l’eau chaude sanitaire collective PDF – 109.98 Ko","Residentiel_BAR/BAR-TH-170 vA54-1 à compter du 01-10-2023_1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-170%20vA54-1%20%C3%A0%20compter%20du%2001-10-2023_1.pdf"
"Residentiel_BAR","BAR-TH-170 vA54-1 à compter du 01-10-2023 - Parties A et D PDF – 97.65 Ko","Residentiel_BAR/BAR-TH-170 vA54-1 à compter du 01-10-2023 - Parties A et D.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-170%20vA54-1%20%C3%A0%20compter%20du%2001-10-2023%20-%20Parties%20A%20et%20D.pdf"
"Residentiel_BAR","BAR-TH-170 vA54-1 à compter du 01-10-2023 - Partie A à compter du 01-07-2026 - Partie D PDF – 101.55 Ko","Residentiel_BAR/BAR-TH-170 vA54-1 à compter du 01-10-2023 - Partie A à compter du 01-07-2026 - Partie D.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-170%20vA54-1%20%C3%A0%20compter%20du%2001-10-2023%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026%20-%20Partie%20D.pdf"
"Residentiel_BAR","BAR-TH-171 vA78-4 à compter du 01-01-2026 : Pompe à chaleur de type air/eau PDF – 133.79 Ko","Residentiel_BAR/BAR-TH-171 vA78-4 à compter du 01-01-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-171%20vA78-4%20%C3%A0%20compter%20du%2001-01-2026.pdf"
"Residentiel_BAR","BAR-TH-171 vA78-4 à compter du 01-01-2026 - Partie A PDF – 114.27 Ko","Residentiel_BAR/BAR-TH-171 vA78-4 à compter du 01-01-2026 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-171%20vA78-4%20%C3%A0%20compter%20du%2001-01-2026%20-%20Partie%20A.pdf"
"Residentiel_BAR","BAR-TH-171 vA78-4 à compter du 01-01-2026 - Partie A à compter du 01-07-2026 PDF – 117.83 Ko","Residentiel_BAR/BAR-TH-171 vA78-4 à compter du 01-01-2026 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-171%20vA78-4%20%C3%A0%20compter%20du%2001-01-2026%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Residentiel_BAR","BAR-TH-172 vA78-4 à compter du 01-01-2026 : Pompe à chaleur de type eau/eau ou sol/eau PDF – 132.28 Ko","Residentiel_BAR/BAR-TH-172 vA78-4 à compter du 01-01-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-172%20vA78-4%20%C3%A0%20compter%20du%2001-01-2026.pdf"
"Residentiel_BAR","BAR-TH-172 vA78-4 à compter du 01-01-2026 - Partie A PDF – 116.13 Ko","Residentiel_BAR/BAR-TH-172 vA78-4 à compter du 01-01-2026 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-172%20vA78-4%20%C3%A0%20compter%20du%2001-01-2026%20-%20Partie%20A.pdf"
"Residentiel_BAR","BAR-TH-172 vA78-4 à compter du 01-01-2026 - Partie A à compter du 01-07-2026 PDF – 119.7 Ko","Residentiel_BAR/BAR-TH-172 vA78-4 à compter du 01-01-2026 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-172%20vA78-4%20%C3%A0%20compter%20du%2001-01-2026%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Residentiel_BAR","BAR-TH-173 vA69-2 à compter du 01-07-2025 : Système de régulation par programmation horaire pièce par pièce PDF – 154.48 Ko","Residentiel_BAR/BAR-TH-173 vA69-2 à compter du 01-07-2025.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-173%20vA69-2%20%C3%A0%20compter%20du%2001-07-2025.pdf"
"Residentiel_BAR","BAR-TH-173 vA69-2 à compter du 01-07-2025 - Partie A PDF – 126.75 Ko","Residentiel_BAR/BAR-TH-173 vA69-2 à compter du 01-07-2025 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-173%20vA69-2%20%C3%A0%20compter%20du%2001-07-2025%20-%20Partie%20A.pdf"
"Residentiel_BAR","BAR-TH-173 vA69-2 à compter du 01-07-2025 - Partie A à compter du 01-07-2026 PDF – 129.34 Ko","Residentiel_BAR/BAR-TH-173 vA69-2 à compter du 01-07-2025 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-173%20vA69-2%20%C3%A0%20compter%20du%2001-07-2025%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Residentiel_BAR","BAR-TH-174 vA80-3 à compter du 17-01-2026 : Rénovation d’ampleur d’une maison individuelle (France métropolitaine) PDF – 204.43 Ko","Residentiel_BAR/BAR-TH-174 vA80-3 à compter du 17-01-2026_0.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-174%20vA80-3%20%C3%A0%20compter%20du%2017-01-2026_0.pdf"
"Residentiel_BAR","BAR-TH-174 vA80-3 à compter du 17-01-2026 - Partie A PDF – 122.19 Ko","Residentiel_BAR/BAR-TH-174 vA80-3 à compter du 17-01-2026 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-174%20vA80-3%20%C3%A0%20compter%20du%2017-01-2026%20-%20Partie%20A.pdf"
"Residentiel_BAR","BAR-TH-174 vA80-3 à compter du 17-01-2026 - Partie A à compter du 01-07-2026 PDF – 124.58 Ko","Residentiel_BAR/BAR-TH-174 vA80-3 à compter du 17-01-2026 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-174%20vA80-3%20%C3%A0%20compter%20du%2017-01-2026%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Residentiel_BAR","BAR-TH-175 vA80-3 à compter du 17-01-2026 : Rénovation d’ampleur d’un appartement (France métropolitaine) PDF – 197.32 Ko","Residentiel_BAR/BAR-TH-175 vA80-3 à compter du 17-01-2026_0.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-175%20vA80-3%20%C3%A0%20compter%20du%2017-01-2026_0.pdf"
"Residentiel_BAR","BAR-TH-175 vA80-3 à compter du 17-01-2026 - Partie A PDF – 122.17 Ko","Residentiel_BAR/BAR-TH-175 vA80-3 à compter du 17-01-2026 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-175%20vA80-3%20%C3%A0%20compter%20du%2017-01-2026%20-%20Partie%20A.pdf"
"Residentiel_BAR","BAR-TH-175 vA80-3 à compter du 17-01-2026 - Partie A à compter du 01-07-2026 PDF – 124.61 Ko","Residentiel_BAR/BAR-TH-175 vA80-3 à compter du 17-01-2026 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-175%20vA80-3%20%C3%A0%20compter%20du%2017-01-2026%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Residentiel_BAR","BAR-TH-176 vA58-1 à compter du 29-12-2023 : Système de régulation de la consommation d’un chauffe-eau électrique à effet Joule PDF – 170.76 Ko","Residentiel_BAR/BAR-TH-176 vA58-1 à compter du 29-12-2023_0.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-176%20vA58-1%20%C3%A0%20compter%20du%2029-12-2023_0.pdf"
"Residentiel_BAR","BAR-TH-176 vA58-1 à compter du 29-12-2023 - Partie A PDF – 96.18 Ko","Residentiel_BAR/BAR-TH-176 vA58-1 à compter du 29-12-2023 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-176%20vA58-1%20%C3%A0%20compter%20du%2029-12-2023%20-%20Partie%20A.pdf"
"Residentiel_BAR","BAR-TH-176 vA58-1 à compter du 29-12-2023 - Partie A à compter du 01-07-2026 PDF – 100.53 Ko","Residentiel_BAR/BAR-TH-176 vA58-1 à compter du 29-12-2023 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-176%20vA58-1%20%C3%A0%20compter%20du%2029-12-2023%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Residentiel_BAR","BAR-TH-177 vA80-2 à compter du 17-01-2026 : Rénovation globale d’un bâtiment résidentiel collectif (France métropolitaine) PDF – 185.37 Ko","Residentiel_BAR/BAR-TH-177 vA80-2 à compter du 17-01-2026_0.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-177%20vA80-2%20%C3%A0%20compter%20du%2017-01-2026_0.pdf"
"Residentiel_BAR","BAR-TH-177 vA80-2 à compter du 17-01-2026 - Partie A PDF – 115.8 Ko","Residentiel_BAR/BAR-TH-177 vA80-2 à compter du 17-01-2026 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-177%20vA80-2%20%C3%A0%20compter%20du%2017-01-2026%20-%20Partie%20A.pdf"
"Residentiel_BAR","BAR-TH-177 vA80-2 à compter du 17-01-2026 - Partie A à compter du 01-07-2026 PDF – 119.18 Ko","Residentiel_BAR/BAR-TH-177 vA80-2 à compter du 17-01-2026 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-177%20vA80-2%20%C3%A0%20compter%20du%2017-01-2026%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Residentiel_BAR","BAR-TH-178 vA81-2 à compter du 30-04-2026 : Système géothermique PDF – 170.16 Ko","Residentiel_BAR/BAR-TH-178 vA81-2 à compter du 30-04-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-178%20vA81-2%20%C3%A0%20compter%20du%2030-04-2026.pdf"
"Residentiel_BAR","BAR-TH-178 vA81-2 à compter du 30-04-2026 - Partie A PDF – 128.33 Ko","Residentiel_BAR/BAR-TH-178 vA81-2 à compter du 30-04-2026 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-178%20vA81-2%20%C3%A0%20compter%20du%2030-04-2026%20-%20Partie%20A.pdf"
"Residentiel_BAR","BAR-TH-178 vA81-2 à compter du 30-04-2026 - Partie A à compter du 01-07-2026 PDF – 130.38 Ko","Residentiel_BAR/BAR-TH-178 vA81-2 à compter du 30-04-2026 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-178%20vA81-2%20%C3%A0%20compter%20du%2030-04-2026%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
